case_number,api_result,lang_confirmed,isReliable,confidence,lang,text,id
3009,1,en,,0.01,en,"Correcting my spelling: I'm sorry, Janusz!",543517d99c99ea5ab160e029
3010,0,Uncodable,NULL,NULL,NULL,,5481a1689c99ea2f7a41c45c
3011,1,fr,0,0.01,fr,De la LTE à la COP21 aux,5434fdaa9c99ea522117d988
3012,0,fr,,0.01,en,: . se mobilise contre TAFTA,543954bf9c99ea58444a314b
3013,0,fr,,0.01,en,: se mobilise contre TAFTA,543954bf9c99ea58444a314e
3014,0,fr,,0.01,en,: en force à,543954c09c99ea58444a314f
3015,1,fr,,0.01,fr,": . reparle de P. Beres qui dit ""qu'on peut voter Canete""",543954c09c99ea58444a3154
3016,1,fr,,0.01,fr,: Hier ds Roux Her…,543c76909c99ea5d71e0369f
3017,0,fr,,0.01,en,“: : la Commission et le PE sont en train de crever de leur absence de dialogue avec la societe civile”,5445a31f9c99ea0918b74d65
3018,1,fr,,0.01,fr,: Pr : Commission pose Q° des petits arrangements occultes entre amis (conservateurs et socialistes…,5446de769c99ea1eb3eaf2d9
3019,0,fr,,0.01,en,": Obsolescence programmée, le sujet avance en Europe: cc …",544a20229c99ea1b79300712
3020,1,fr,,0.01,fr,: sur …,54611e469c99ea193d5e247b
3021,1,fr,,0.01,fr,": Minute de silence, Paris mur de la Paix, en hommage à .",54611e469c99ea193d5e247e
3022,1,fr,,0.01,fr,: au procès de la soutenir les militants devant le palais de justice d' Cc,54611e489c99ea193d5e249f
3023,1,en,,0.01,en,Standing in 4,547469029c99ea3595c37cb0
3024,1,fr,,0.01,fr,"Les transitions viendront de l'engagement citoyen, mobilisations, éco sociale et solidaire...",547469039c99ea3595c37cb8
3025,0,Uncodable,,0.01,en,: écolos co…,547469039c99ea3595c37cc4
3026,1,fr,,0.01,fr,"A 15h45, je participe à une table ronde sur la participation citoyenne et les institutions de l'UE.",547469039c99ea3595c37cc5
3027,0,Uncodable,NULL,NULL,NULL,: …,548193619c99ea2f7a4190ef
3028,0,fr,0,0.01,en,Refuser de tenir la main au nationalisme et à l'injustice : pourquoi je me suis abstenu,548193619c99ea2f7a4190f8
3029,0,fr,,0.01,en,La pollution à Paris aussi nocive que le tabagisme passif via,548193629c99ea2f7a419103
3030,1,fr,,0.01,fr,: Au à cette semaine: …,549037b59c99ea76fdad2643
3031,0,fr,,0.01,sn,: Youpi!,549037b59c99ea76fdad2648
3032,1,fr,,0.01,fr,: écolos :-) ��,549037b59c99ea76fdad2651
3033,0,en,,0.01,cy,": 5-6/11: , , EU &amp; . Agenda: Live: h…",546123119c99ea193d5e3620
3034,0,fr,,0.01,en,: Documentary-La guerre des graines,546123129c99ea193d5e362d
3035,1,de,,0.01,de,: . Oxfam fordert ein Ende aller Agrarexportsubventionen + soz. + ökolog.Kriterien für D…,546123129c99ea193d5e3633
3036,0,de,,0.01,en,": Antibiotika-Puten in . Umweltminister : ""Absolut krankes System!""",54746daf9c99ea3595c38ed7
3037,0,de,,0.01,en,: EU-Parlament will Nanotechnologie und Klonen regulieren,548197ec9c99ea2f7a419fff
3038,0,de,,0.01,en,: EU-Parlament will Nanotechnologie und Klonen regulieren,548197ec9c99ea2f7a41a000
3039,0,es,,0.01,eu,Un regalo de Chequia al acredita que Euskal Herria estaba en Europa en 1650. Lo arrancará Iribas?,5433cf7f9c99ea55994a9dd8
3040,0,es,,0.01,en,en su audiencia ante el,5433cf7f9c99ea55994a9dde
3041,0,es,,0.01,haw,": 22:30 Entrev. y . Tertulia con , y Ana Garbati.",5434775f9c99ea109a6e63a4
3042,1,es,,0.01,es,: La empresa alavesa Food Style venderá 20 millones de a Findus en 5 años. Contratazo! J.Yzuel htt…,5434775f9c99ea109a6e63a6
3043,1,es,,0.01,es,"Debate en sobre victimas con , M Pagazaurtundua y Teresa Jiménez Becerril",5434775f9c99ea109a6e63a8
3044,0,es,,0.01,sw,Comenzando debate en sobre directiva de victimas con y Maite Pagazaurtundua,5434775f9c99ea109a6e63a9
3045,0,es,,0.01,en,En la comparecencia de Frans Timmermans Comisario designado para Primer Vicepresidente,5434775f9c99ea109a6e63aa
3046,0,es,,0.01,en,Recordamos a que reinserción de presos y dispersión son incompatibles.,5437a7ce9c99ea11b5e26ef0
3047,0,es,,0.01,eu,Congratulations Zorionak! Un gran ejemplo de vida,5437a7ce9c99ea11b5e26ef2
3048,0,es,,0.01,en,Denunciamos en Bruselas con que bloquear Foronda y ARASUR es anti europeo e impide la libre competencia,5437a7ce9c99ea11b5e26efd
3049,0,es,,0.01,mt,: TRATADO DE LIBRE COMERCIO ENTRE LA UE Y USA,543950dd9c99ea58444a2d81
3050,0,fr,,0.01,en,": Simplemente,",5439a26b9c99ea0360ca2e39
3051,0,es,,0.01,eu,": Galdakao celebrará el día 20 la última concentración por 
Galdakaok Hodeiren aldeko azken...",543c72829c99ea5d71e033c9
3052,1,es,,0.01,es,"La consulta definitiva: unas elecciones plebiscitarias. Candidatura y programa conjuntos. ""Eso temen en Madrid"" dice Mas",543db2d79c99ea7218d47f2b
3053,1,ca,,0.01,ca,A punto de comenzar jornada sobre la consulta catalana. A las 10 el President Mas en directo desde Barcelona,543db2d79c99ea7218d47f31
3054,1,es,,0.01,es,": [] :“Euskadi se suma al renacimiento industrial impulsado por potencias mundiales"" ➡",543fa00e9c99ea58dead9e69
3055,0,es,,0.01,en,Segunda audiencia en con Bulc en Estrasburgo,54459ed09c99ea0918b746dd
3056,1,es,,0.01,es,": Pablo Egiluz: 'El Gobierno español debe apretar las tuercas al belga'
Pablo Egiluz: 'The Spanish government must...",54459ed19c99ea0918b746e3
3057,0,es,,0.01,en,": Rueda de prensa de Hodei bila, Galdakao 17/10/2014 balance de un año.
Press conference of Hodei...",54459ed29c99ea0918b746ee
3058,0,es,,0.01,en,Debate transporte multimodal XV congreso nacional CETM en Toledo con Luis de Grandes y .,54459ed29c99ea0918b746f3
3059,0,es,,0.01,id,Historias de África sin música de Mozart. Colaborando con los bubis para democratizar Guinea,5446da8a9c99ea1eb3eaef01
3060,1,es,,0.01,es,Zorionak para Denis Mukwege nuestra propuesta para premio Sajarov por su trabajo en el Congo para curar victimas de violaciones,5448427e9c99ea3ee099637d
3061,1,es,,0.01,es,Con la vicepresidenta Joana Ortega tras informar que finalmente han participado 2.250.000 personas en el 9N,546119709c99ea193d5e1209
3062,0,Uncodable,,0.01,eu,: rekin.,546119709c99ea193d5e120a
3063,0,es,,0.01,en,Preparandome para intervenir en el dilema con,546119709c99ea193d5e120b
3064,0,es,,0.01,la,La urna atacada,546119719c99ea193d5e121f
3065,1,en,,0.01,en,: Mwy a mwy o bobl yn pleidleisio fel mae'r dydd yn mynd ymlaen. Queues of voters get longer as we move south towards Tarr…,546119719c99ea193d5e1224
3066,0,es,,0.01,en,: Ya en marcha. Estrategia de Especialización Inteligente de Canarias 2014/2020 :,546119719c99ea193d5e1227
3067,0,es,,0.01,en,En torno al 30% del censo ha participado ya en Celrá (Girona) en tres horas y media.,546119729c99ea193d5e122a
3068,1,es,,0.01,es,A la entrada de los colegios se recogen firmas para enviar a la UE y la ONU,546119729c99ea193d5e1236
3069,0,es,,0.01,en,"Plural, interclasista, masiva, pacifica, alegre...buen rollo en las colas",546119729c99ea193d5e1237
3070,0,es,,0.01,en,Gran expectación mediática,546119739c99ea193d5e124c
3071,1,es,,0.01,es,Bruselas revisa la norma francesa que prohibe a transportistas cumplir su descanso semanal en las cabinas de camión,546119759c99ea193d5e1268
3072,0,es,,0.01,en,Conferencia de alto nivel en de y ONU Mujeres,546119759c99ea193d5e1269
3073,1,es,,0.01,es,A punto de comenzar entrevista para diversos medios colombianos sobre la visita del presidente Santos con,546119759c99ea193d5e1274
3074,1,es,,0.01,es,.Interesante la IX Conferencia de Euromontana en Palacio Euskalduna. La Montaña es oportunidad.,546119769c99ea193d5e127e
3075,0,es,,0.01,en,: : Ya es hora de abandonar la idea de una Europa miedosa y ensimismada,547464599c99ea3595c36ac6
3076,1,es,,0.01,es,Grandes medidas de seguridad en en Estrasburgo ante la visita de . Se dirige a la cámara a las 11:15,5474645a9c99ea3595c36ad1
3077,0,pt,,0.01,en,Texto integro en apoyo a Artur Mas aprobado por ALDE Party en Lisboa.,5474645a9c99ea3595c36adb
3078,0,en,,0.01,war,"Mi solidaridad con President Mas, Ortega y Rigau",5474645b9c99ea3595c36ae3
3079,0,es,,0.01,eu,Conversando en los tres idiomas de Euskalherria sobre cooperación transfronteriza,5474645b9c99ea3595c36ae7
3080,1,es,,0.01,es,"Sentido homenaje a José Mari Muñoa, precursor de la cooperacion transfronteriza en taller y",5474645b9c99ea3595c36aed
3081,1,es,,0.01,es,: Seminario Cooperación Transfronteriza de la y el IED con en Hondarribia,5474645b9c99ea3595c36af0
3082,1,fr,,0.01,fr,: La euroregión avanza en su plan estratégico,5474645b9c99ea3595c36af2
3083,0,es,,0.01,eu,": Expertos en cooperación transfronteriza en Hondarribia con Sabino Arana Fundazioa,",5474645b9c99ea3595c36af3
3084,0,Uncodable,NULL,NULL,NULL,,5474645b9c99ea3595c36af4
3085,0,es,0,0.01,eu,Amaneciendo en Hondarribi para participar en jornada transfronteriza con Sabino Arana Fundazioa. Hau bai polita!!!,5474645b9c99ea3595c36af6
3086,0,es,,0.01,eu,Ya queda menos para que les del el Premio. Zorionak Getxo!!!!!!,5474645c9c99ea3595c36aff
3087,0,es,,0.01,eu,: Un total de 105 proyectos compiten en la XII edición de los Internet Euskadi sariak-,5474645d9c99ea3595c36b22
3088,0,es,,0.01,en,: . reivindica la “tolerancia cero” contra la - -,5474645e9c99ea3595c36b24
3089,1,es,,0.01,es,: . rechaza que en pueda producirse un ‘caso Pujol’ - -,5474645e9c99ea3595c36b25
3090,0,pt,,0.01,en,: Acto de clausura do I Congreso de Compromiso,5474645e9c99ea3595c36b26
3091,1,es,,0.01,es,": 
Mi ultimo trabajo grabado íntegramente en la Isla de El Hierro (Canarias)
Espero que te guste.",5474645e9c99ea3595c36b2f
3092,0,es,,0.01,pt,": DEL 12,5% EN 1996, AL 42,7% EN 2014.",5474645e9c99ea3595c36b34
3093,0,Uncodable,NULL,NULL,NULL,:,5474645e9c99ea3595c36b35
3094,1,es,0,0.01,es,La comisaria Cretu nos explica cómo conseguir un programa PEACE para Euskadi,5474645f9c99ea3595c36b3d
3095,1,es,,0.01,es,Juncker da explicaciones ante el Pleno,547464609c99ea3595c36b51
3096,1,en,,0.01,en,: at 15h !,547464609c99ea3595c36b53
3097,0,es,,0.01,en,: El PNV pide al Ministerio de Defensa que desclasifique documentos de entre los años 1936 y 1968. …,547464609c99ea3595c36b58
3098,1,ca,,0.01,ca,: Al programa d'avui entrevistarem eurodiputada del PNB i observadora internacional al,547464619c99ea3595c36b65
3099,0,Uncodable,NULL,NULL,NULL,,54818ed39c99ea2f7a4181c4
3100,0,Uncodable,NULL,NULL,NULL,,54818ed39c99ea2f7a4181cb
3101,0,es,0,0.01,war,": 
Mi último timelapse de cielos nocturnos en canarias.",54818ed39c99ea2f7a4181d1
3102,0,es,,0.01,la,De visita en Arcelor Mittal.,54818ed39c99ea2f7a4181d4
3103,0,es,,0.01,ia,Debate sobre Palestina con la Alta Representante Sra Mogerini,54818ed59c99ea2f7a4181e3
3104,0,Uncodable,,0.01,eu,: Galdakao.,5484a0d69c99ea4122218211
3105,0,Uncodable,NULL,NULL,NULL,: …,5484a0d69c99ea4122218213
3106,0,es,0,0.01,eu,": Alvaro,presidente de Euskal Gorrak(Pais Vasco) se reúne con eurodiputada del PNV",5484a0d69c99ea4122218214
3107,1,nl,,0.01,nl,": Hodei Bila. Tres paradas: Tilburg, Breda y Etten-Leur 
Hodei Bila. Three stops: Tilburg, Breda and...",5489845d9c99ea60368f8390
3108,1,es,,0.01,es,Centenares de personas hace cola en el Palacio Real para visitar la capilla ardiente de la reina Fabiola de Belgica,5489845d9c99ea60368f8394
3109,1,es,,0.01,es,: Euskadi invertirá 11.100 millones hasta 2020 en el plan de ciencia via,5490336e9c99ea76fdad1d91
3110,0,es,,0.01,eu,: / La autocaravana por Hodei Egiluz regresa a Galdakao tras recorrer Europa,5490336f9c99ea76fdad1d9a
3111,1,es,,0.01,es,: Las víctimas del accidente de tren de Santiago denuncian ante Parlamento Europeo vía,5490336f9c99ea76fdad1da0
3112,0,es,,0.01,en,: “La Eurocámara ve correcta y europeísta la defensa del euskera”,5490336f9c99ea76fdad1da6
3113,0,es,,0.01,eu,"Una visita instructiva. Enfermos de parkinson, ""oztopo guztien gainetik"" nos entregan un mensaje en Bruselas.",549033709c99ea76fdad1dae
3114,0,es,,0.01,en,: En la oficina de con la presidenta Consejo General Estatal del Trabajo Social 1/2 ht…,549033709c99ea76fdad1db0
3115,0,Uncodable,NULL,NULL,NULL,,549033709c99ea76fdad1db1
3116,0,Uncodable,NULL,NULL,NULL,,549033709c99ea76fdad1db3
3117,0,es,0,0.01,pt,": La evidente contribución del PP a la degradación del Tribunal Constitucional, por",543513079c99ea5ab160cc3c
3118,0,es,,0.01,en,": . El ha triturado la singularidad canaria, ha demolido las inversiones, ha fulminado las polític…",546127d49c99ea193d5e4784
3119,1,es,,0.01,es,": ¡Grande! Diputada socialista, Patricia Hernandez, canta las cuarenta l PP x prospecciones n Canarias",5474725d9c99ea3595c3a183
3120,0,es,,0.01,gl,: PRENSA López Aguilar solicita a la CE que investigue la actuación militar a favor de...,5474725d9c99ea3595c3a185
3121,0,Uncodable,,0.01,id,: para …,5474725e9c99ea3595c3a18a
3122,1,en,,0.01,en,: grande Juan.,5474725e9c99ea3595c3a190
3123,0,es,,0.01,en,: Interesante que tanto como escogiesen a un referente político como Juan Negrín,5474725e9c99ea3595c3a193
3124,0,es,,0.01,en,: Por fin veo un debate político intenso y de altura entre y en …,5474725e9c99ea3595c3a198
3125,0,Uncodable,,0.01,en,: Interesante debate,5474725e9c99ea3595c3a19d
3126,1,es,,0.01,es,ahora en,5474725f9c99ea3595c3a1a8
3127,1,es,,0.01,es,: no me lo pierdo!,5474725f9c99ea3595c3a1ab
3128,1,en,,0.01,en,: FULL TIME: 6 – 0 !!!,5439aaca9c99ea0360ca368e
3129,1,fi,,0.01,fi,: EU:n maatalousministerit sopuun maitosektorin tukipaketista,543c7ea59c99ea5d71e03fa0
3130,0,fi,,0.01,tt,: TTIP:istä:,5445acf09c99ea0918b75eff
3131,1,fi,,0.01,fi,": :
- ja älä
- 
- 
- ja …",544a288b9c99ea1b79300f3f
3132,0,fi,,0.01,zu,Kuka maksoi tomaatit?,5474771c9c99ea3595c3b508
3133,0,nl,,0.01,en,Jihad in NL is begonnen Student in defensie-uniform bedreigd en aangevallen,5437abe89c99ea11b5e274ba
3134,1,nl,,0.01,nl,Oekraïne gebruikte clusterbommen in Donetsk',5446debc9c99ea1eb3eaf522
3135,0,nl,,0.01,en,: 'Rabbijn neergestoken in Antwerpen' via,547469ec9c99ea3595c38b15
3136,0,Uncodable,NULL,NULL,NULL,:,548194329c99ea2f7a419cea
3137,1,nl,0,0.01,nl,Zo erg is het! Ankara bepaalt de grenzen van de preek in de Diyanet moskeeën Wie kan dat goedvinden?”,548194329c99ea2f7a419cec
3138,1,nl,,0.01,nl,Spreektekst WLZ - Gabrielle Popken - PVV Eerste Kamer,548194329c99ea2f7a419cf3
3139,0,Uncodable,,0.01,nl,: Tsja....,548988e09c99ea60368f8d00
3140,1,nl,,0.01,nl,En islam is vrede. Hahaha “: Koopkracht stijgt in 2015 meer dan verwacht,549038419c99ea76fdad2d14
3141,1,fr,,0.01,fr,"Avt séminaire Bureau du PE, je visite maison de Jean Monnet. Maurice Braud, pdt association JM et M.Schulz pdt du PE",54350e3d9c99ea5ab160b8e9
3142,0,Uncodable,NULL,NULL,NULL,,5435b6c69c99ea2c345010d2
3143,0,fr,0,0.01,en,C beau la technique !,5445a3be9c99ea0918b752ed
3144,0,fr,,0.01,gl,Non,5445a3be9c99ea0918b752f3
3145,1,fr,,0.01,fr,L’enjeu de la ées personnelles au cœur des discussions éen,5445a3be9c99ea0918b752f7
3146,1,fr,,0.01,fr,Prix littéraire : il n’y a pas que Paris… European Union Prize for Literature,54746d919c99ea3595c38d18
3147,1,en,,0.01,en,unrequited,5437a7ba9c99ea11b5e26e22
3148,1,en,,0.01,en,Pleasure Steve,5437a7bb9c99ea11b5e26e29
3149,1,en,,0.01,en,Good luck Ben,543f9ffc9c99ea58dead9db2
3150,0,Uncodable,NULL,NULL,NULL,,54459e929c99ea0918b74538
3151,0,Uncodable,NULL,NULL,NULL,,54459e929c99ea0918b74539
3152,0,Uncodable,NULL,NULL,NULL,,5448426a9c99ea3ee09962bc
3153,1,en,0,0.01,en,Good support,546119229c99ea193d5e0dcd
3154,0,Uncodable,NULL,NULL,NULL,:,546119259c99ea193d5e0e06
3155,1,en,0,0.01,en,per year,547464119c99ea3595c36636
3156,1,en,,0.01,en,yep,547464139c99ea3595c3664f
3157,1,en,,0.01,en,Yes,547464139c99ea3595c36656
3158,0,Uncodable,NULL,NULL,NULL,,549033489c99ea76fdad1ba8
3159,1,de,0,0.01,de,Befragung der designierten Sozialkommissarin Marianne Thyssen,543518379c99ea5ab160e5b5
3160,0,Uncodable,,0.01,af,PESGroupCoR,543518389c99ea5ab160e5c0
3161,0,Uncodable,,0.01,af,PESGroupCoR,5439ae9c9c99ea0360ca39a3
3162,0,de,,0.01,en,: Traditioneller Winzerfestumzug in Neustadt: Weinköniginnen und Fabelwesen,543ad10d9c99ea1d6dee20ba
3163,1,de,,0.01,de,Treffen mit Vertreterin der Organisation Save the Children,543dc2f49c99ea7218d48cf8
3164,0,de,,0.01,en,Treffen mit der Internationalen Arbeitsorganisation,543fafe29c99ea58deadb045
3165,0,Uncodable,,0.01,war,PESGroupCoR WestphalKerstin,5445b1409c99ea0918b763c9
3166,1,de,,0.01,de,: . twittert über .,54612d819c99ea193d5e657f
3167,1,de,,0.01,de,Podiumsdiskussion: EU Sozialversicherungskarte in der Bauindustrie,547477e69c99ea3595c3c15f
3168,1,de,,0.01,de,"Danke, Theresia Riedmaier! Roger Lewentz würdigt ihre Tatkraft+Engagement-verdient, tolle Frau, Politikerin, Landrätin",547477e69c99ea3595c3c164
3169,0,Uncodable,NULL,NULL,NULL,,5481a1ba9c99ea2f7a41c8d5
3170,0,de,0,0.01,da,Landesparteirat mit Malu Dreyer,548994d29c99ea60368f9cb7
3171,0,Uncodable,NULL,NULL,NULL,,5433cf9e9c99ea55994a9f9d
3172,0,Uncodable,NULL,NULL,NULL,,544053fa9c99ea2c7be43ab7
3173,1,en,0,0.01,en,I agree.,5447898f9c99ea6d4c2523f7
3174,0,Uncodable,NULL,NULL,NULL,:,544789909c99ea6d4c2523fb
3175,1,en,0,0.01,en,Explain?,544842879c99ea3ee09963e1
3176,1,en,,0.01,en,Good theology.,546119a19c99ea193d5e14ff
3177,0,Uncodable,,0.01,en,: &gt; “:,5484a0e29c99ea412221828e
3178,0,Uncodable,NULL,NULL,NULL,,548984729c99ea60368f8460
3179,0,Uncodable,NULL,NULL,NULL,:,546127e79c99ea193d5e486b
3180,0,Uncodable,NULL,NULL,NULL,,543dbef89c99ea7218d48913
3181,0,Uncodable,NULL,NULL,NULL,,544a284b9c99ea1b79300d76
3182,0,Uncodable,NULL,NULL,NULL,,5435130c9c99ea5ab160cc54
3183,1,sv,0,0.01,sv,Vi kommer gärna!,5445ac089c99ea0918b758da
3184,1,sv,,0.01,sv,: Biståndsminister tar emot rapport,54484a8d9c99ea3ee0996bd8
3185,1,fr,,0.01,fr,: Ne manquez pas l'audition de le 2 octobre à 9h,543513da9c99ea5ab160d84f
3186,1,fr,,0.01,fr,: . À votre service !,543513da9c99ea5ab160d850
3187,1,fr,,0.01,fr,: Réunion de à,543513db9c99ea5ab160d853
3188,1,fr,,0.01,fr,"""Quand l' veut, l'Europe peut""",543513db9c99ea5ab160d863
3189,0,fr,,0.01,en,": ""Quand je pense que l'on m'accusait de diviser les Français. Quel mensonge, quel scandale, quelle injustice""",5435be919c99ea2c345017a6
3190,1,fr,,0.01,fr,: Meeting régional de Nicolas Sarkozy à Nimes le 27 novembre !,5436768e9c99ea0525b5f9f7
3191,0,fr,,0.01,en,: merci Franck !,5439aac29c99ea0360ca3634
3192,1,fr,,0.01,fr,: Niveau du Gardon d'Alès (Vigicrues),5439aac29c99ea0360ca3638
3193,1,fr,,0.01,fr,: Score à la mi temps : HBC Nîmes 13 - 13 Fleury !,54484e629c99ea3ee0996e48
3194,1,fr,,0.01,fr,Je réagirai à l'intervention de F ce matin à 8h00 sur,54612c949c99ea193d5e5863
3195,1,fr,,0.01,fr,c'est clair !,54612c949c99ea193d5e5867
3196,0,fr,,0.01,en,": Demain organise une diffusion en direct de à sa permanence 5, rue Gaston Boissier, Nîmes.",54612c959c99ea193d5e5877
3197,1,fr,,0.01,fr,: Match nul entre l USAM et Toulouse 33 partout !!!!,54612c959c99ea193d5e587a
3198,0,fr,,0.01,en,": [04/11/2014-06h00] 15 dpts en Orange 
Toute l'info",54612c959c99ea193d5e5886
3199,1,ca,,0.01,ca,Débordements à et à : des actes inadmissibles que je condamne.,54612c969c99ea193d5e5889
3200,0,fr,,0.01,en,: Coupe Davis : Gaël Monfils terrasse Roger Federer,547477089c99ea3595c3b3c1
3201,0,fr,,0.01,ie,: Le programme FEDER-FSE 2014-2020 Languedoc Roussillon adopté …,5474770a9c99ea3595c3b3e1
3202,1,ca,,0.01,ca,: Rachida en visite à Guantanamo &gt;&gt;,5481a0f89c99ea2f7a41bdbd
3203,0,Uncodable,NULL,NULL,NULL,:,5481a0f99c99ea2f7a41bdcf
3204,0,fr,0,0.01,lb,merci ! Et ;),5481a0f99c99ea2f7a41bdd1
3205,1,fr,,0.01,fr,"(05/12/14): ""L'eurodéputé Franck Proust demande de redonner un élan à l'aviation""",54866f009c99ea43f11ac4df
3206,1,fr,,0.01,fr,: L USAM s impose 33-31 dans une fin de match de fou !!! Bravo à nos supporters !,5489947a9c99ea60368f98ac
3207,1,en,,0.01,en,": On - The Sun's , Labour's , Green MEP &amp; Tory MEP",5481a19b9c99ea2f7a41c70f
3208,0,nl,,0.01,en,De Brusselse Metro vanochtend:,543513579c99ea5ab160d03f
3209,1,nl,,0.01,nl,: is by far de meest aimabele en humoristische kandidaat commissaris van het hele stel.,543513579c99ea5ab160d042
3210,1,nl,,0.01,nl,Laatste dag hoorzittingen kandidaat-Eurocommissarissen start met,543513589c99ea5ab160d046
3211,0,fi,,0.01,en,"Nou ja, kennismaking.... ;-)",543513589c99ea5ab160d048
3212,1,de,,0.01,de,Dank!,543513589c99ea5ab160d04a
3213,0,en,,0.01,et,: Job alert: Economist-Statistician – Statistics,543513589c99ea5ab160d04f
3214,0,nl,,0.01,af,: Live hoorzitting Volg hier: via …,543513589c99ea5ab160d052
3215,1,nl,,0.01,nl,De Poolse Bienkowska voor aanvang van haar hoorzitting.,543513599c99ea5ab160d060
3216,1,nl,,0.01,nl,Opening Figaro op dag hoorzitting....,543513599c99ea5ab160d069
3217,1,nl,,0.01,nl,": Robots zijn nu de nieuwe bang makers?
Bedenk wat ze zeiden over de stoommachine en later over de computer. Productiviteit le…",5435135a9c99ea5ab160d073
3218,1,nl,,0.01,nl,Klopt!,5435135a9c99ea5ab160d07f
3219,0,ro,,0.01,da,: Met nu in,5435be6c9c99ea2c3450161d
3220,0,nl,,0.01,af,Terecht! Draghi hamert op hervormingen via,5439aa7f9c99ea0360ca3369
3221,0,Uncodable,NULL,NULL,NULL,:,543acd2f9c99ea1d6dee1e20
3222,0,Uncodable,NULL,NULL,NULL,;-),543fabe59c99ea58deadaaf6
3223,1,nl,0,0.01,nl,": : moderne arbeidsmarkt, waarin we sneller van baan wisselen,vraagt om eenvoudige …",543fabe59c99ea58deadaaf8
3224,0,Uncodable,NULL,NULL,NULL,;-),5445ac859c99ea0918b75b8e
3225,1,nl,0,0.01,nl,Veel blote armen op de tribune bij,5445ac869c99ea0918b75b91
3226,1,nl,,0.01,nl,Voorstelling 'Attrape moi' van het Canadese Flip Fabrique was geweldig! Absolute aanrader!.,5445ac869c99ea0918b75b94
3227,1,nl,,0.01,nl,Commissie is aanvaard. Hier felicitaties van Schulz.,544798d29c99ea6d4c252e8b
3228,0,nl,,0.01,af,"51, compliment aanvaard ;-)",546128669c99ea193d5e4f08
3229,1,nl,,0.01,nl,: Het is het eerste wegdek ter wereld dat energie opwekt: het solarfietspad in Krommenie:,547472fb9c99ea3595c3ab20
3230,0,nl,,0.01,en,A4Run: 'Pas op 't asfalt! Het is net nieuw!' (video en fotoalbum),547472fb9c99ea3595c3ab28
3231,1,nl,,0.01,nl,: met laureaat 2014 . Volg het live:,54819cf89c99ea2f7a41b675
3232,0,nl,,0.01,af,Veel sterkte.,54819cf99c99ea2f7a41b685
3233,0,Uncodable,NULL,NULL,NULL,,5490403e9c99ea76fdad37ce
3234,1,fr,0,0.01,fr,"EXCISION
MA FAÇONS DE DIRE NON",546128019c99ea193d5e49c2
3235,1,fr,,0.01,fr,Le pape a fait un miracle. Juncker multiplie les milliards.,54819c949c99ea2f7a41b080
